Depth ID Strategy Param SolutionLength Visited Processed Depth Time
4 16 bfs drlu 4 79 39 0 0.003 
4 16 bfs drul 4 79 39 0 0.003 
4 16 bfs ludr 4 124 58 0 0.004 
4 16 bfs lurd 4 146 70 0 0.005 
4 16 bfs rdlu 4 101 51 0 0.004 
4 16 bfs rdul 4 101 51 0 0.003 
4 16 bfs uldr 4 124 58 0 0.004 
4 16 bfs ulrd 4 146 70 0 0.007 
4 16 dfs drlu 12 34392 34380 20 2.137 
4 16 dfs drul 12 64605 64595 20 3.123 
4 16 dfs ludr -1 179506 179506 20 6.718 
4 16 dfs lurd -1 291102 291102 20 10.641 
4 16 dfs rdlu 4 179811 179807 20 5.652 
4 16 dfs rdul -1 199456 199456 20 7.498 
4 16 dfs uldr 4 260611 260609 20 11.905 
4 16 dfs ulrd 18 123550 123539 20 4.28 
4 17 astr hamm 4 12 5 4 0.001 
4 17 astr manh 4 12 5 4 0.001 
4 17 bfs drlu 4 74 33 0 0.002 
4 17 bfs drul 4 74 33 0 0.002 
4 17 bfs ludr 4 118 54 0 0.004 
4 17 bfs lurd 4 103 48 0 0.003 
4 17 bfs rdlu 4 59 27 0 0.002 
4 17 bfs rdul 4 59 27 0 0.002 
4 17 bfs uldr 4 118 54 0 0.006 
4 17 bfs ulrd 4 103 48 0 0.003 
4 17 dfs drlu 4 71979 71974 20 2.373 
4 17 dfs drul 4 72083 72078 20 3.838 
4 17 dfs ludr 4 239827 239826 20 7.567 
4 17 dfs lurd 4 232880 232878 20 7.575 
4 17 dfs rdlu 12 17981 17969 20 0.558 
4 17 dfs rdul 12 28 13 12 0.001 
4 17 dfs uldr -1 308791 308791 20 10.99 
4 17 dfs ulrd 4 187025 187023 20 6.286 
4 18 astr hamm 4 12 5 4 0.001 
4 18 astr manh 4 12 5 4 0.001 
4 18 bfs drlu 4 90 40 0 0.003 
4 18 bfs drul 4 78 35 0 0.003 
4 18 bfs ludr 4 96 44 0 0.003 
4 18 bfs lurd 4 99 46 0 0.004 
4 18 bfs rdlu 4 93 42 0 0.003 
4 18 bfs rdul 4 81 37 0 0.003 
4 18 bfs uldr 4 84 39 0 0.003 
4 18 bfs ulrd 4 87 41 0 0.003 
4 18 dfs drlu 16 104680 104666 20 3.327 
4 18 dfs drul 16 104450 104437 20 4.753 
4 18 dfs ludr -1 297538 297538 20 10.412 
4 18 dfs lurd -1 212046 212046 20 7.762 
4 18 dfs rdlu -1 308791 308791 20 10.035 
4 18 dfs rdul 16 97047 97032 20 3.759 
4 18 dfs uldr -1 315139 315139 20 11.66 
4 18 dfs ulrd -1 207250 207250 20 7.123 
4 19 astr hamm 4 11 5 4 0.001 
4 19 astr manh 4 11 5 4 0.001 
4 19 bfs drlu 4 61 27 0 0.002 
4 19 bfs drul 4 61 27 0 0.002 
4 19 bfs ludr 4 116 54 0 0.004 
4 19 bfs lurd 4 116 54 0 0.004 
4 19 bfs rdlu 4 61 27 0 0.002 
4 19 bfs rdul 4 61 27 0 0.002 
4 19 bfs uldr 4 116 54 0 0.004 
4 19 bfs ulrd 4 116 54 0 0.004 
4 19 dfs drlu -1 318137 318137 20 11.392 
4 19 dfs drul 10 22 11 10 0.002 
4 19 dfs ludr -1 207250 207250 20 6.535 
4 19 dfs lurd 4 248119 248118 20 8.131 
4 19 dfs rdlu -1 254768 254768 20 8.37 
4 19 dfs rdul 10 22 11 10 0.001 
4 19 dfs uldr -1 212046 212046 20 10.452 
4 19 dfs ulrd 16 121776 121766 20 4.11 
4 20 astr hamm 4 12 6 4 0.001 
4 20 astr manh 4 10 5 4 0.001 
4 20 bfs drlu 4 68 30 0 0.002 
4 20 bfs drul 4 51 22 0 0.002 
4 20 bfs ludr 4 84 37 0 0.003 
4 20 bfs lurd 4 84 37 0 0.003 
4 20 bfs rdlu 4 68 30 0 0.003 
4 20 bfs rdul 4 51 22 0 0.002 
4 20 bfs uldr 4 67 29 0 0.002 
4 20 bfs ulrd 4 67 29 0 0.006 
4 20 dfs drlu 8 50726 50719 20 1.622 
4 20 dfs drul -1 279153 279153 20 13.942 
4 20 dfs ludr -1 225808 225808 20 8.186 
4 20 dfs lurd -1 151451 151451 20 6.036 
4 20 dfs rdlu -1 279153 279153 20 8.85 
4 20 dfs rdul 4 50719 50715 20 1.729 
4 20 dfs uldr -1 151451 151451 20 6.442 
4 20 dfs ulrd 4 168383 168382 20 5.628 
4 21 astr hamm 4 12 5 4 0.001 
4 21 astr manh 4 12 5 4 0.001 
4 21 bfs drlu 4 73 36 0 0.002 
4 21 bfs drul 4 73 36 0 0.002 
4 21 bfs ludr 4 114 53 0 0.004 
4 21 bfs lurd 4 152 73 0 0.005 
4 21 bfs rdlu 4 111 56 0 0.004 
4 21 bfs rdul 4 111 56 0 0.004 
4 21 bfs uldr 4 114 53 0 0.008 
4 21 bfs ulrd 4 152 73 0 0.009 
4 21 dfs drlu 4 12 5 4 0.001 
4 21 dfs drul 4 12 5 4 0.001 
4 21 dfs ludr 4 154224 154223 20 4.911 
4 21 dfs lurd 18 83456 83444 20 2.723 
4 21 dfs rdlu -1 329285 329285 20 10.591 
4 21 dfs rdul 18 129297 129283 20 6.404 
4 21 dfs uldr 4 224951 224949 20 8.172 
4 21 dfs ulrd -1 179506 179506 20 6.192 
4 22 astr hamm 4 11 5 4 0.001 
4 22 astr manh 4 11 5 4 0.001 
4 22 bfs drlu 4 68 30 0 0.002 
4 22 bfs drul 4 68 30 0 0.002 
4 22 bfs ludr 4 108 49 0 0.004 
4 22 bfs lurd 4 109 51 0 0.004 
4 22 bfs rdlu 4 69 32 0 0.002 
4 22 bfs rdul 4 69 32 0 0.002 
4 22 bfs uldr 4 108 49 0 0.003 
4 22 bfs ulrd 4 109 51 0 0.003 
4 22 dfs drlu 16 3910 3895 20 0.122 
4 22 dfs drul -1 212046 212046 20 10.132 
4 22 dfs ludr -1 259908 259908 20 9.343 
4 22 dfs lurd -1 254768 254768 20 8.389 
4 22 dfs rdlu 16 50072 50057 20 1.577 
4 22 dfs rdul -1 207250 207250 20 7.233 
4 22 dfs uldr -1 308791 308791 20 13.351 
4 22 dfs ulrd -1 318137 318137 20 10.598 
4 23 astr hamm 4 12 5 4 0.001 
4 23 astr manh 4 12 5 4 0.001 
4 23 bfs drlu 4 103 48 0 0.004 
4 23 bfs drul 4 128 61 0 0.004 
4 23 bfs ludr 4 97 48 0 0.004 
4 23 bfs lurd 4 97 48 0 0.003 
4 23 bfs rdlu 4 103 48 0 0.003 
4 23 bfs rdul 4 128 61 0 0.004 
4 23 bfs uldr 4 122 61 0 0.004 
4 23 bfs ulrd 4 122 61 0 0.013 
4 23 dfs drlu -1 179506 179506 20 5.708 
4 23 dfs drul 10 101459 101445 20 4.999 
4 23 dfs ludr -1 199456 199456 20 6.328 
4 23 dfs lurd -1 329285 329285 20 11.918 
4 23 dfs rdlu 4 169277 169273 20 5.443 
4 23 dfs rdul 18 109615 109597 20 4.232 
4 23 dfs uldr -1 329285 329285 20 14.306 
4 23 dfs ulrd -1 199456 199456 20 6.742 
4 24 astr hamm 4 9 5 4 0.001 
4 24 astr manh 4 9 5 4 0.001 
4 24 bfs drlu 4 56 25 0 0.002 
4 24 bfs drul 4 56 25 0 0.003 
4 24 bfs ludr 4 89 39 0 0.003 
4 24 bfs lurd 4 121 56 0 0.004 
4 24 bfs rdlu 4 88 42 0 0.003 
4 24 bfs rdul 4 88 42 0 0.003 
4 24 bfs uldr 4 89 39 0 0.003 
4 24 bfs ulrd 4 121 56 0 0.004 
4 24 dfs drlu 4 9 5 4 0.0 
4 24 dfs drul 4 9 5 4 0.001 
4 24 dfs ludr 4 169575 169574 20 6.282 
4 24 dfs lurd -1 254768 254768 20 9.247 
4 24 dfs rdlu 4 165845 165843 20 5.278 
4 24 dfs rdul 12 82926 82921 20 3.036 
4 24 dfs uldr 4 175543 175542 20 6.202 
4 24 dfs ulrd 4 296814 296814 20 10.473 
5 1 astr hamm 5 11 6 5 0.001 
5 1 astr manh 5 11 6 5 0.001 
5 1 bfs drlu 5 218 106 0 0.007 
5 1 bfs drul 5 218 106 0 0.007 
5 1 bfs ludr 5 255 122 0 0.008 
5 1 bfs lurd 5 160 73 0 0.006 
5 1 bfs rdlu 5 122 57 0 0.004 
5 1 bfs rdul 5 122 57 0 0.004 
5 1 bfs uldr 5 255 122 0 0.008 
5 1 bfs ulrd 5 160 73 0 0.005 
5 1 dfs drlu -1 283749 283749 20 10.352 
5 1 dfs drul 5 133064 133062 20 6.482 
5 1 dfs ludr -1 234935 234935 20 7.573 
5 1 dfs lurd 5 114130 114128 20 3.706 
5 1 dfs rdlu 5 11 6 5 0.0 
5 1 dfs rdul 5 11 6 5 0.001 
5 1 dfs uldr 5 392370 392370 20 15.891 
5 1 dfs ulrd 5 102659 102658 20 3.338 
5 2 astr hamm 5 12 6 5 0.001 
5 2 astr manh 5 12 6 5 0.001 
5 2 bfs drlu 5 295 139 0 0.009 
5 2 bfs drul 5 241 114 0 0.008 
5 2 bfs ludr 5 240 113 0 0.008 
5 2 bfs lurd 5 240 113 0 0.008 
5 2 bfs rdlu 5 295 139 0 0.009 
5 2 bfs rdul 5 241 114 0 0.008 
5 2 bfs uldr 5 186 88 0 0.007 
5 2 bfs ulrd 5 186 88 0 0.006 
5 2 dfs drlu -1 226104 226104 20 8.24 
5 2 dfs drul 19 197172 197156 20 9.73 
5 2 dfs ludr -1 226104 226104 20 8.117 
5 2 dfs lurd 5 235472 235470 20 8.64 
5 2 dfs rdlu 11 103000 102989 20 3.245 
5 2 dfs rdul 19 7641 7622 20 0.272 
5 2 dfs uldr 5 166957 166954 20 11.343 
5 2 dfs ulrd 5 140595 140592 20 4.704 
5 3 astr hamm 5 13 6 5 0.001 
5 3 astr manh 5 13 6 5 0.001 
5 3 bfs drlu 5 200 96 0 0.006 
5 3 bfs drul 5 200 96 0 0.007 
5 3 bfs ludr 5 243 117 0 0.008 
5 3 bfs lurd 5 179 83 0 0.006 
5 3 bfs rdlu 5 134 62 0 0.004 
5 3 bfs rdul 5 134 62 0 0.004 
5 3 bfs uldr 5 243 117 0 0.008 
5 3 bfs ulrd 5 179 83 0 0.007 
5 3 dfs drlu 19 197722 197708 20 6.338 
5 3 dfs drul -1 219707 219707 20 11.076 
5 3 dfs ludr -1 234935 234935 20 7.466 
5 3 dfs lurd -1 225678 225678 20 7.408 
5 3 dfs rdlu 5 87760 87755 20 2.797 
5 3 dfs rdul 17 2304 2288 20 0.071 
5 3 dfs uldr 19 126211 126201 20 4.968 
5 3 dfs ulrd 19 42596 42585 20 1.401 
5 4 astr hamm 5 12 6 5 0.001 
5 4 astr manh 5 12 6 5 0.001 
5 4 bfs drlu 5 162 76 0 0.006 
5 4 bfs drul 5 162 76 0 0.005 
5 4 bfs ludr 5 148 68 0 0.005 
5 4 bfs lurd 5 135 61 0 0.004 
5 4 bfs rdlu 5 149 69 0 0.005 
5 4 bfs rdul 5 149 69 0 0.005 
5 4 bfs uldr 5 148 68 0 0.005 
5 4 bfs ulrd 5 135 61 0 0.004 
5 4 dfs drlu -1 277728 277728 20 9.996 
5 4 dfs drul -1 164272 164272 20 8.957 
5 4 dfs ludr -1 277728 277728 20 9.816 
5 4 dfs lurd -1 164272 164272 20 6.373 
5 4 dfs rdlu 19 14405 14388 20 0.442 
5 4 dfs rdul -1 196602 196602 20 6.819 
5 4 dfs uldr -1 209644 209644 20 7.734 
5 4 dfs ulrd -1 196602 196602 20 6.775 
5 5 astr hamm 5 14 6 5 0.001 
5 5 astr manh 5 14 6 5 0.001 
5 5 bfs drlu 5 160 77 0 0.005 
5 5 bfs drul 5 160 77 0 0.005 
5 5 bfs ludr 5 212 100 0 0.007 
5 5 bfs lurd 5 217 102 0 0.007 
5 5 bfs rdlu 5 166 79 0 0.006 
5 5 bfs rdul 5 166 79 0 0.007 
5 5 bfs uldr 5 212 100 0 0.007 
5 5 bfs ulrd 5 217 102 0 0.007 
5 5 dfs drlu 17 111970 111956 20 3.701 
5 5 dfs drul -1 219707 219707 20 11.804 
5 5 dfs ludr -1 234935 234935 20 9.525 
5 5 dfs lurd -1 225678 225678 20 7.325 
5 5 dfs rdlu 5 137841 137834 20 4.437 
5 5 dfs rdul 17 109292 109278 20 3.749 
5 5 dfs uldr 19 126152 126142 20 6.947 
5 5 dfs ulrd -1 120811 120811 20 4.313 
5 6 astr hamm 5 14 6 5 0.001 
5 6 astr manh 5 14 6 5 0.001 
5 6 bfs drlu 5 203 99 0 0.006 
5 6 bfs drul 5 203 99 0 0.007 
5 6 bfs ludr 5 255 122 0 0.008 
5 6 bfs lurd 5 174 80 0 0.005 
5 6 bfs rdlu 5 122 57 0 0.004 
5 6 bfs rdul 5 122 57 0 0.004 
5 6 bfs uldr 5 255 122 0 0.011 
5 6 bfs ulrd 5 174 80 0 0.006 
5 6 dfs drlu 17 166809 166797 20 5.413 
5 6 dfs drul 5 200007 200003 20 9.939 
5 6 dfs ludr -1 120811 120811 20 4.092 
5 6 dfs lurd -1 417132 417132 20 14.86 
5 6 dfs rdlu 5 14 6 5 0.001 
5 6 dfs rdul 5 14 6 5 0.001 
5 6 dfs uldr -1 225678 225678 20 13.126 
5 6 dfs ulrd -1 234935 234935 20 29.687 
5 7 astr hamm 5 15 6 5 0.001 
5 7 astr manh 5 15 6 5 0.001 
5 7 bfs drlu 5 286 136 0 0.009 
5 7 bfs drul 5 253 121 0 0.008 
5 7 bfs ludr 5 240 113 0 0.008 
5 7 bfs lurd 5 227 106 0 0.007 
5 7 bfs rdlu 5 274 129 0 0.009 
5 7 bfs rdul 5 241 114 0 0.016 
5 7 bfs uldr 5 207 98 0 0.007 
5 7 bfs ulrd 5 194 91 0 0.006 
5 7 dfs drlu -1 322224 322224 20 11.503 
5 7 dfs drul 19 265541 265528 20 12.799 
5 7 dfs ludr -1 322224 322224 20 12.487 
5 7 dfs lurd 19 70910 70897 20 2.304 
5 7 dfs rdlu 5 298066 298061 20 9.472 
5 7 dfs rdul -1 226104 226104 20 7.668 
5 7 dfs uldr 5 153508 153505 20 5.58 
5 7 dfs ulrd 5 116876 116873 20 6.308 
5 8 astr hamm 5 15 6 5 0.001 
5 8 astr manh 5 15 6 5 0.001 
5 8 bfs drlu 5 216 101 0 0.008 
5 8 bfs drul 5 216 101 0 0.007 
5 8 bfs ludr 5 297 141 0 0.01 
5 8 bfs lurd 5 264 126 0 0.009 
5 8 bfs rdlu 5 183 86 0 0.006 
5 8 bfs rdul 5 183 86 0 0.006 
5 8 bfs uldr 5 297 141 0 0.009 
5 8 bfs ulrd 5 264 126 0 0.008 
5 8 dfs drlu -1 322224 322224 20 11.616 
5 8 dfs drul -1 354163 354163 20 17.594 
5 8 dfs ludr -1 322224 322224 20 11.647 
5 8 dfs lurd -1 354163 354163 20 12.712 
5 8 dfs rdlu 11 48747 48731 20 1.551 
5 8 dfs rdul 11 90145 90136 20 2.956 
5 8 dfs uldr 5 355651 355649 20 14.923 
5 8 dfs ulrd 17 31615 31603 20 1.284 
5 9 astr hamm 5 17 8 5 0.001 
5 9 astr manh 5 15 7 5 0.001 
5 9 bfs drlu 5 188 88 0 0.006 
5 9 bfs drul 5 207 97 0 0.007 
5 9 bfs ludr 5 171 82 0 0.005 
5 9 bfs lurd 5 171 82 0 0.006 
5 9 bfs rdlu 5 188 88 0 0.006 
5 9 bfs rdul 5 207 97 0 0.007 
5 9 bfs uldr 5 189 91 0 0.006 
5 9 bfs ulrd 5 189 91 0 0.006 
5 9 dfs drlu -1 234935 234935 20 7.625 
5 9 dfs drul -1 225678 225678 20 10.843 
5 9 dfs ludr 5 209682 209679 20 9.736 
5 9 dfs lurd 5 133059 133056 20 5.373 
5 9 dfs rdlu -1 417132 417132 20 13.611 
5 9 dfs rdul -1 120811 120811 20 3.909 
5 9 dfs uldr 19 197172 197163 20 9.03 
5 9 dfs ulrd 17 109392 109381 20 4.056 
5 10 astr hamm 5 14 6 5 0.001 
5 10 astr manh 5 14 6 5 0.001 
5 10 bfs drlu 5 231 110 0 0.007 
5 10 bfs drul 5 163 75 0 0.006 
5 10 bfs ludr 5 214 104 0 0.008 
5 10 bfs lurd 5 214 104 0 0.01 
5 10 bfs rdlu 5 231 110 0 0.008 
5 10 bfs rdul 5 163 75 0 0.006 
5 10 bfs uldr 5 146 69 0 0.005 
5 10 bfs ulrd 5 146 69 0 0.005 
5 10 dfs drlu 19 219 200 20 0.007 
5 10 dfs drul 5 130181 130176 20 6.728 
5 10 dfs ludr 5 220416 220414 20 7.678 
5 10 dfs lurd 19 237814 237806 20 7.785 
5 10 dfs rdlu 19 89 68 20 0.003 
5 10 dfs rdul 5 106710 106705 20 3.651 
5 10 dfs uldr -1 219707 219707 20 8.056 
5 10 dfs ulrd -1 283749 283749 20 11.859 
5 11 astr hamm 5 14 6 5 0.001 
5 11 astr manh 5 14 6 5 0.001 
5 11 bfs drlu 5 190 91 0 0.006 
5 11 bfs drul 5 190 91 0 0.006 
5 11 bfs ludr 5 237 114 0 0.008 
5 11 bfs lurd 5 189 88 0 0.013 
5 11 bfs rdlu 5 140 65 0 0.005 
5 11 bfs rdul 5 140 65 0 0.004 
5 11 bfs uldr 5 237 114 0 0.007 
5 11 bfs ulrd 5 189 88 0 0.006 
5 11 dfs drlu 15 132356 132341 20 5.295 
5 11 dfs drul 13 125720 125712 20 6.448 
5 11 dfs ludr 17 81389 81379 20 2.719 
5 11 dfs lurd 5 197317 197315 20 7.64 
5 11 dfs rdlu -1 321613 321613 20 10.506 
5 11 dfs rdul 5 73531 73526 20 2.397 
5 11 dfs uldr 5 350415 350413 20 13.921 
5 11 dfs ulrd -1 120811 120811 20 5.35 
5 12 astr hamm 5 13 6 5 0.001 
5 12 astr manh 5 13 6 5 0.001 
5 12 bfs drlu 5 152 71 0 0.005 
5 12 bfs drul 5 152 71 0 0.005 
5 12 bfs ludr 5 142 65 0 0.005 
5 12 bfs lurd 5 145 66 0 0.005 
5 12 bfs rdlu 5 154 72 0 0.005 
5 12 bfs rdul 5 154 72 0 0.005 
5 12 bfs uldr 5 142 65 0 0.005 
5 12 bfs ulrd 5 145 66 0 0.005 
5 12 dfs drlu 19 93681 93663 20 3.042 
5 12 dfs drul 13 123094 123088 20 5.996 
5 12 dfs ludr 5 193832 193830 20 7.366 
5 12 dfs lurd -1 164272 164272 20 5.405 
5 12 dfs rdlu 13 206877 206871 20 6.779 
5 12 dfs rdul -1 196602 196602 20 6.625 
5 12 dfs uldr 5 187845 187843 20 8.428 
5 12 dfs ulrd 19 107626 107614 20 4.318 
5 13 astr hamm 5 15 6 5 0.001 
5 13 astr manh 5 15 6 5 0.001 
5 13 bfs drlu 5 150 72 0 0.007 
5 13 bfs drul 5 150 72 0 0.005 
5 13 bfs ludr 5 206 97 0 0.006 
5 13 bfs lurd 5 227 107 0 0.007 
5 13 bfs rdlu 5 172 82 0 0.008 
5 13 bfs rdul 5 172 82 0 0.007 
5 13 bfs uldr 5 206 97 0 0.006 
5 13 bfs ulrd 5 227 107 0 0.007 
5 13 dfs drlu 5 116277 116270 20 3.783 
5 13 dfs drul 17 63704 63690 20 3.079 
5 13 dfs ludr 17 81168 81158 20 2.645 
5 13 dfs lurd 19 9939 9924 20 0.31 
5 13 dfs rdlu -1 321613 321613 20 10.304 
5 13 dfs rdul 13 109176 109165 20 3.644 
5 13 dfs uldr 19 89016 89003 20 3.194 
5 13 dfs ulrd 19 8951 8934 20 0.311 
5 14 astr hamm 5 15 6 5 0.001 
5 14 astr manh 5 15 6 5 0.001 
5 14 bfs drlu 5 193 94 0 0.014 
5 14 bfs drul 5 193 94 0 0.006 
5 14 bfs ludr 5 249 119 0 0.008 
5 14 bfs lurd 5 184 85 0 0.006 
5 14 bfs rdlu 5 128 60 0 0.005 
5 14 bfs rdul 5 128 60 0 0.004 
5 14 bfs uldr 5 249 119 0 0.008 
5 14 bfs ulrd 5 184 85 0 0.006 
5 14 dfs drlu 19 74073 74055 20 3.581 
5 14 dfs drul 19 53522 53507 20 2.633 
5 14 dfs ludr -1 120811 120811 20 3.802 
5 14 dfs lurd 5 227584 227582 20 8.426 
5 14 dfs rdlu 13 81763 81751 20 2.666 
5 14 dfs rdul 13 24014 23999 20 0.749 
5 14 dfs uldr -1 225678 225678 20 9.755 
5 14 dfs ulrd 5 222208 222206 20 9.825 
5 15 astr hamm 5 16 6 5 0.001 
5 15 astr manh 5 16 6 5 0.001 
5 15 bfs drlu 5 277 131 0 0.024 
5 15 bfs drul 5 244 116 0 0.008 
5 15 bfs ludr 5 234 110 0 0.007 
5 15 bfs lurd 5 237 111 0 0.009 
5 15 bfs rdlu 5 280 132 0 0.01 
5 15 bfs rdul 5 247 117 0 0.008 
5 15 bfs uldr 5 201 95 0 0.006 
5 15 bfs ulrd 5 204 96 0 0.006 
5 15 dfs drlu 13 247164 247152 20 8.048 
5 15 dfs drul 5 241774 241768 20 12.997 
5 15 dfs ludr 19 52627 52613 20 2.952 
5 15 dfs lurd -1 354163 354163 20 11.639 
5 15 dfs rdlu 19 19783 19766 20 0.626 
5 15 dfs rdul 11 31204 31192 20 0.986 
5 15 dfs uldr -1 385211 385211 20 15.693 
5 15 dfs ulrd -1 226104 226104 20 9.925 
5 16 astr hamm 5 13 6 5 0.001 
5 16 astr manh 5 13 6 5 0.001 
5 16 bfs drlu 5 120 54 0 0.008 
5 16 bfs drul 5 120 54 0 0.004 
5 16 bfs ludr 5 179 85 0 0.008 
5 16 bfs lurd 5 176 83 0 0.006 
5 16 bfs rdlu 5 117 52 0 0.013 
5 16 bfs rdul 5 117 52 0 0.004 
5 16 bfs uldr 5 179 85 0 0.006 
5 16 bfs ulrd 5 176 83 0 0.006 
5 16 dfs drlu 13 92467 92453 20 2.962 
5 16 dfs drul 13 60501 60491 20 3.237 
5 16 dfs ludr 19 216819 216813 20 7.307 
5 16 dfs lurd 13 123741 123736 20 4.321 
5 16 dfs rdlu 19 109764 109744 20 3.516 
5 16 dfs rdul 5 48935 48929 20 1.533 
5 16 dfs uldr 19 205452 205445 20 8.318 
5 16 dfs ulrd 19 95391 95376 20 4.164 
5 17 astr hamm 5 18 8 5 0.001 
5 17 astr manh 5 15 7 5 0.001 
5 17 bfs drlu 5 216 103 0 0.033 
5 17 bfs drul 5 164 76 0 0.005 
5 17 bfs ludr 5 217 105 0 0.007 
5 17 bfs lurd 5 214 103 0 0.007 
5 17 bfs rdlu 5 213 101 0 0.011 
5 17 bfs rdul 5 161 74 0 0.005 
5 17 bfs uldr 5 165 78 0 0.005 
5 17 bfs ulrd 5 162 76 0 0.008 
5 17 dfs drlu -1 234935 234935 20 8.602 
5 17 dfs drul 5 114137 114132 20 5.633 
5 17 dfs ludr -1 283749 283749 20 10.899 
5 17 dfs lurd 9 126394 126389 20 4.11 
5 17 dfs rdlu 19 269728 269708 20 8.602 
5 17 dfs rdul -1 120811 120811 20 3.865 
5 17 dfs uldr -1 321613 321613 20 15.91 
5 17 dfs ulrd -1 325732 325732 20 13.076 
5 18 astr hamm 5 15 6 5 0.001 
5 18 astr manh 5 15 6 5 0.001 
5 18 bfs drlu 5 131 62 0 0.006 
5 18 bfs drul 5 131 62 0 0.004 
5 18 bfs ludr 5 187 87 0 0.006 
5 18 bfs lurd 5 246 117 0 0.008 
5 18 bfs rdlu 5 190 92 0 0.006 
5 18 bfs rdul 5 190 92 0 0.006 
5 18 bfs uldr 5 187 87 0 0.006 
5 18 bfs ulrd 5 246 117 0 0.008 
5 18 dfs drlu 5 56989 56983 20 1.801 
5 18 dfs drul 5 81749 81743 20 3.752 
5 18 dfs ludr 5 234933 234932 20 7.963 
5 18 dfs lurd -1 225678 225678 20 8.484 
5 18 dfs rdlu 19 113324 113309 20 3.921 
5 18 dfs rdul 5 145655 145650 20 4.675 
5 18 dfs uldr 5 251502 251501 20 9.686 
5 18 dfs ulrd -1 120811 120811 20 5.247 
5 19 astr hamm 5 15 6 5 0.001 
5 19 astr manh 5 15 6 5 0.001 
5 19 bfs drlu 5 175 84 0 0.012 
5 19 bfs drul 5 175 84 0 0.006 
5 19 bfs ludr 5 230 109 0 0.007 
5 19 bfs lurd 5 203 95 0 0.006 
5 19 bfs rdlu 5 147 70 0 0.005 
5 19 bfs rdul 5 147 70 0 0.005 
5 19 bfs uldr 5 230 109 0 0.007 
5 19 bfs ulrd 5 203 95 0 0.006 
5 19 dfs drlu 15 109265 109252 20 3.49 
5 19 dfs drul 19 53485 53470 20 2.85 
5 19 dfs ludr 19 8956 8940 20 0.272 
5 19 dfs lurd 19 89011 88997 20 2.936 
5 19 dfs rdlu 17 63698 63683 20 2.012 
5 19 dfs rdul 5 90771 90763 20 3.166 
5 19 dfs uldr 19 9944 9930 20 0.315 
5 19 dfs ulrd 19 75682 75670 20 3.096 
5 20 astr hamm 5 16 6 5 0.001 
5 20 astr manh 5 16 6 5 0.001 
5 20 bfs drlu 5 250 119 0 0.038 
5 20 bfs drul 5 283 134 0 0.009 
5 20 bfs ludr 5 207 98 0 0.006 
5 20 bfs lurd 5 198 93 0 0.007 
5 20 bfs rdlu 5 241 114 0 0.007 
5 20 bfs rdul 5 274 129 0 0.011 
5 20 bfs uldr 5 240 113 0 0.008 
5 20 bfs ulrd 5 231 108 0 0.007 
5 20 dfs drlu 19 2790 2767 20 0.086 
5 20 dfs drul 19 39742 39724 20 1.811 
5 20 dfs ludr 15 186501 186493 20 7.05 
5 20 dfs lurd -1 385211 385211 20 13.507 
5 20 dfs rdlu 5 213406 213399 20 6.807 
5 20 dfs rdul 5 247150 247144 20 7.848 
5 20 dfs uldr -1 354163 354163 20 14.041 
5 20 dfs ulrd 19 52622 52607 20 2.721 
5 21 astr hamm 5 14 6 5 0.001 
5 21 astr manh 5 14 6 5 0.001 
5 21 bfs drlu 5 143 67 0 0.009 
5 21 bfs drul 5 143 67 0 0.007 
5 21 bfs ludr 5 192 90 0 0.008 
5 21 bfs lurd 5 234 112 0 0.008 
5 21 bfs rdlu 5 187 89 0 0.007 
5 21 bfs rdul 5 187 89 0 0.006 
5 21 bfs uldr 5 192 90 0 0.007 
5 21 bfs ulrd 5 234 112 0 0.007 
5 21 dfs drlu 13 73546 73534 20 3.157 
5 21 dfs drul 19 60724 60710 20 3.251 
5 21 dfs ludr -1 120811 120811 20 3.823 
5 21 dfs lurd 5 323078 323075 20 11.563 
5 21 dfs rdlu 19 82733 82716 20 2.594 
5 21 dfs rdul 19 132363 132345 20 4.2 
5 21 dfs uldr 5 221249 221248 20 9.805 
5 21 dfs ulrd -1 234935 234935 20 9.717 
5 22 astr hamm 5 13 6 5 0.001 
5 22 astr manh 5 13 6 5 0.001 
5 22 bfs drlu 5 157 74 0 0.011 
5 22 bfs drul 5 157 74 0 0.005 
5 22 bfs ludr 5 148 68 0 0.005 
5 22 bfs lurd 5 139 63 0 0.005 
5 22 bfs rdlu 5 149 69 0 0.005 
5 22 bfs rdul 5 149 69 0 0.005 
5 22 bfs uldr 5 148 68 0 0.005 
5 22 bfs ulrd 5 139 63 0 0.005 
5 22 dfs drlu 19 49334 49315 20 1.603 
5 22 dfs drul 13 207219 207214 20 10.017 
5 22 dfs ludr -1 196602 196602 20 7.414 
5 22 dfs lurd 5 158703 158700 20 5.158 
5 22 dfs rdlu 13 122904 122897 20 3.961 
5 22 dfs rdul 15 105375 105362 20 3.394 
5 22 dfs uldr 5 153282 153281 20 5.403 
5 22 dfs ulrd -1 277728 277728 20 11.118 
5 23 astr hamm 5 13 6 5 0.001 
5 23 astr manh 5 13 6 5 0.001 
5 23 bfs drlu 5 120 54 0 0.011 
5 23 bfs drul 5 120 54 0 0.004 
5 23 bfs ludr 5 179 85 0 0.006 
5 23 bfs lurd 5 176 83 0 0.006 
5 23 bfs rdlu 5 117 52 0 0.004 
